Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/01/20 00:00:00;2013/01/20 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5440833333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/21 00:00:00;2013/01/21 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.7027777778;mg-m3;38.0;100;38.0;N;-1;43.415689;5.216875
2013/01/21 00:00:00;2013/01/21 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.7663333333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/22 00:00:00;2013/01/22 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.476;mg-m3;33.0;100;33.0;N;-1;43.415689;5.216875
2013/01/22 00:00:00;2013/01/22 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5867916667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/23 00:00:00;2013/01/23 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.1714285714;mg-m3;58.0;100;58.0;N;-1;43.415689;5.216875
2013/01/23 00:00:00;2013/01/23 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.629875;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/24 00:00:00;2013/01/24 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.5652777778;mg-m3;75.0;100;75.0;R;1;43.415689;5.216875
2013/01/24 00:00:00;2013/01/24 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.8135416667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/01/25 00:00:00;2013/01/25 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.4305416667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
