id_poste_livraison;id_parc;code_insee;nom_commune;code_dept;code_reg;x_poste_livraison;y_poste_livraison;epsg;libelle;date_maj
0005520851_PL1;0005520851;35019;BAZOUGES-LA-PEROUSE;35;53;357986.5;6826187.0;2154;Lambert-93;2022-07-12
0005520851_PL1;0005520851;35205;NOYAL-SOUS-BAZOUGES;35;53;357986.5;6826187.0;2154;Lambert-93;2022-07-12
0005520901_PL1;0005520901;22072;GURUNHUEL;22;53;236698.0;6841911.0;2154;Lambert-93;2022-10-21
0005520907_PL1;0005520907;22227;PLOUNERIN;22;53;222421.4;6847922.0;2154;Lambert-93;2022-10-21
0005520907_PL1;0005520907;22228;PLOUNEVEZ-MOEDEC;22;53;222421.4;6847922.0;2154;Lambert-93;2022-10-21
0005520920_PL1;0005520920;22136;LOUDEAC;22;53;269934.0;6804230.0;2154;Lambert-93;2022-10-27
0005520920_PL1;0005520920;22376;TREVE;22;53;269934.0;6804230.0;2154;Lambert-93;2022-10-27
0005520920_PL2;0005520920;22376;TREVE;22;53;268259.0;6804733.0;2154;Lambert-93;2022-10-27
0005520920_PL2;0005520920;22136;LOUDEAC;22;53;268259.0;6804733.0;2154;Lambert-93;2022-10-27
0005520921_PL1;0005520921;22013;BOURBRIAC;22;53;237337.45;6835522.5;2154;Lambert-93;2022-10-22
0005520921_PL1;0005520921;22249;PONT MELVEZ;22;53;237337.45;6835522.5;2154;Lambert-93;2022-10-22
0005520921_PL2;0005520921;22249;PONT MELVEZ;22;53;237348.56;6835525.0;2154;Lambert-93;2022-10-22
0005520921_PL2;0005520921;22013;BOURBRIAC;22;53;237348.56;6835525.0;2154;Lambert-93;2022-10-22
0005521130_PL1;0005521130;22013;BOURBRIAC;22;53;239253.0;6840339.0;2154;Lambert-93;2022-10-22
0005521161_PL1;0005521161;22147;MERDRIGNAC;22;53;302058.0;6799587.0;2154;Lambert-93;2022-10-22
0005521161_PL1;0005521161;22083;ILLIFAUT;22;53;302058.0;6799587.0;2154;Lambert-93;2022-10-22
0005521294_PL1;0005521294;35187;MONTERFIL;35;53;328434.0;6783202.0;2154;Lambert-93;2022-10-21
0005521377_PL1;0005521377;22099;LANFAINS;22;53;262598.0;6823178.0;2154;Lambert-93;2022-10-22
0005521503_PL1;0005521503;22295;SAINT-GILLES-VIEUX-MARCHE;22;53;256341.0;6813381.0;2154;Lambert-93;2022-11-03
0005521503_PL1;0005521503;22316;SAINT-MAYEUX;22;53;256341.0;6813381.0;2154;Lambert-93;2022-11-03
0005521516_PL1;0005521516;35176;GUIPRY-MESSAC;35;53;343288.0;6756762.0;2154;Lambert-93;2022-10-20
0005521516_PL1;0005521516;35202;LA NOE-BLANCHE;35;53;343288.0;6756762.0;2154;Lambert-93;2022-10-20
0005521714_PL1;0005521714;56140;MOREAC;56;53;265478.0;6777674.0;2154;Lambert-93;2022-11-03
0005521725_PL1;0005521725;56229;SAINT-MARTIN-SUR-OUST;56;53;312684.0;6754034.0;2154;Lambert-93;2022-09-20
0005521725_PL1;0005521725;56060;LES FOUGERETS;56;53;312684.0;6754034.0;2154;Lambert-93;2022-09-20
0005521725_PL1;0005521725;56061;LA GACILLY;56;53;312684.0;6754034.0;2154;Lambert-93;2022-09-20
0005521725_PL2;0005521725;56060;LES FOUGERETS;56;53;309677.0;6753777.0;2154;Lambert-93;2022-09-20
0005521725_PL2;0005521725;56061;LA GACILLY;56;53;309677.0;6753777.0;2154;Lambert-93;2022-09-20
0005521725_PL2;0005521725;56229;SAINT-MARTIN-SUR-OUST;56;53;309677.0;6753777.0;2154;Lambert-93;2022-09-20
0005521725_PL3;0005521725;56060;LES FOUGERETS;56;53;308834.0;6754613.0;2154;Lambert-93;2022-09-20
0005521725_PL3;0005521725;56061;LA GACILLY;56;53;308834.0;6754613.0;2154;Lambert-93;2022-09-20
0005521725_PL3;0005521725;56229;SAINT-MARTIN-SUR-OUST;56;53;308834.0;6754613.0;2154;Lambert-93;2022-09-20
0005521878_PL1;0005521878;22345;TREBRY;22;53;288478.0;6815270.0;2154;Lambert-93;2022-10-22
0005521900_PL1;0005521900;56242;SEGLIEN;56;53;239811.36;6797715.0;2154;Lambert-93;2022-11-05
0005521900_PL2;0005521900;56242;SEGLIEN;56;53;239814.4;6797716.0;2154;Lambert-93;2022-11-05
0005522080_PL1;0005522080;22158;GUERLEDAN;22;53;257051.77;6804074.0;2154;Lambert-93;2022-11-04
0005522186_PL1;0005522186;22135;LOUARGAT;22;53;232543.0;6845708.0;2154;Lambert-93;2022-11-23
0005522263_PL1;0005522263;22122;LAURENAN;22;53;287152.0;6806483.0;2154;Lambert-93;2022-11-03
0005522263_PL1;0005522263;22046;LE MENE;22;53;287152.0;6806483.0;2154;Lambert-93;2022-11-03
0005602583_PL1;0005602583;63134;DAUZAT-SUR-VODABLE;63;84;702925.4;6483140.0;2154;Lambert-93;2022-10-28
0005602583_PL1;0005602583;63303;ROCHE CHARLES LA MAYRAND;63;84;702925.4;6483140.0;2154;Lambert-93;2022-10-28
0005602583_PL1;0005602583;63087;LA CHAPELLE MARCOUSSE;63;84;702925.4;6483140.0;2154;Lambert-93;2022-10-28
0005602584_PL1;0005602584;63220;MAZOIRES;63;84;702925.4;6483140.0;2154;Lambert-93;2022-10-28
0005602610_PL1;0005602610;63289;PRONDINES;63;84;675865.0;6512993.0;2154;Lambert-93;2022-09-27
0005602610_PL1;0005602610;63053;BRIFFONS;63;84;675865.0;6512993.0;2154;Lambert-93;2022-09-27
0005602611_PL1;0005602611;63370;ST JULIEN PUY LAVEZE;63;84;672480.94;6508836.0;2154;Lambert-93;2022-11-11
0005602650_PL1;0005602650;03248;ST NICOLAS DES BIEFS;03;84;762634.0;6553178.0;2154;Lambert-93;2022-10-21
0005602651_PL1;0005602651;03224;SAINT-CLEMENT;03;84;755504.0;6543324.0;2154;Lambert-93;2022-11-10
0005602651_PL1;0005602651;03113;FERRIERES-SUR-SICHON;03;84;755504.0;6543324.0;2154;Lambert-93;2022-11-10
0005602651_PL1;0005602651;03139;LAPRUGNE;03;84;755504.0;6543324.0;2154;Lambert-93;2022-11-10
0005602656_PL1;0005602656;03139;LAPRUGNE;03;84;755502.9;6543325.5;2154;Lambert-93;2022-10-26
0005602656_PL1;0005602656;03113;FERRIERES-SUR-SICHON;03;84;755502.9;6543325.5;2154;Lambert-93;2022-10-26
0005602656_PL1;0005602656;03224;SAINT-CLEMENT;03;84;755502.9;6543325.5;2154;Lambert-93;2022-10-26
0005602690_PL1;0005602690;15259;VIEILLESPESSE;15;84;708028.0;6446403.0;2154;Lambert-93;2022-09-30
0005602690_PL1;0005602690;15161;REZENTIERES;15;84;708028.0;6446403.0;2154;Lambert-93;2022-09-30
0005602691_PL1;0005602691;15158;RAGEADE;15;84;721255.6;6446085.0;2154;Lambert-93;2022-09-30
0005602693_PL1;0005602693;15158;RAGEADE;15;84;721257.7;6446085.5;2154;Lambert-93;2022-07-27
0005602694_PL1;0005602694;15001;ALLANCHE;15;84;701874.3;6458156.0;2154;Lambert-93;2022-07-21
0005602694_PL1;0005602694;15151;PEYRUSSE;15;84;701874.3;6458156.0;2154;Lambert-93;2022-07-21
0005602695_PL1;0005602695;15001;ALLANCHE;15;84;701884.0;6458093.0;2154;Lambert-93;2022-09-13
0005602699_PL1;0005602699;15042;LA CHAPELLE LAURENT;15;84;718989.1;6455129.0;2154;Lambert-93;2022-10-05
0005602700_PL1;0005602700;15231;TALIZAT;15;84;704596.56;6448328.0;2154;Lambert-93;2022-10-04
0005602700_PL1;0005602700;15161;REZENTIERES;15;84;704596.56;6448328.0;2154;Lambert-93;2022-10-04
0005602701_PL1;0005602701;15161;REZENTIERES;15;84;704601.3;6448324.5;2154;Lambert-93;2022-10-26
0005602701_PL1;0005602701;15259;VIEILLESPESSE;15;84;704601.3;6448324.5;2154;Lambert-93;2022-10-26
0005602701_PL1;0005602701;15231;TALIZAT;15;84;704601.3;6448324.5;2154;Lambert-93;2022-10-26
0005704120_PL1;0005704120;51054;BETHENIVILLE;51;44;798925.0;6913611.0;2154;Lambert-93;2022-11-17
0005704129_PL1;0005704129;10316;RHEGES;10;44;771632.0;6822910.0;2154;Lambert-93;2022-11-17
0005704129_PL1;0005704129;10166;LES GRANDES CHAPELLES;10;44;771632.0;6822910.0;2154;Lambert-93;2022-11-17
0005704129_PL1;0005704129;10131;DROUPT-SAINT-BASLE;10;44;771632.0;6822910.0;2154;Lambert-93;2022-11-17
0005704129_PL1;0005704129;10305;PREMIERFAIT;10;44;771632.0;6822910.0;2154;Lambert-93;2022-11-17
0005704129_PL1;0005704129;10132;DROUPT STE MARIE;10;44;771632.0;6822910.0;2154;Lambert-93;2022-11-17
0005704129_PL2;0005704129;10132;DROUPT STE MARIE;10;44;772596.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL2;0005704129;10131;DROUPT-SAINT-BASLE;10;44;772596.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL2;0005704129;10166;LES GRANDES CHAPELLES;10;44;772596.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL2;0005704129;10305;PREMIERFAIT;10;44;772596.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL2;0005704129;10316;RHEGES;10;44;772596.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL3;0005704129;10316;RHEGES;10;44;773838.0;6820754.0;2154;Lambert-93;2022-11-17
0005704129_PL3;0005704129;10131;DROUPT-SAINT-BASLE;10;44;773838.0;6820754.0;2154;Lambert-93;2022-11-17
0005704129_PL3;0005704129;10305;PREMIERFAIT;10;44;773838.0;6820754.0;2154;Lambert-93;2022-11-17
0005704129_PL3;0005704129;10166;LES GRANDES CHAPELLES;10;44;773838.0;6820754.0;2154;Lambert-93;2022-11-17
0005704129_PL3;0005704129;10132;DROUPT STE MARIE;10;44;773838.0;6820754.0;2154;Lambert-93;2022-11-17
0005704129_PL4;0005704129;10305;PREMIERFAIT;10;44;772434.0;6823269.0;2154;Lambert-93;2022-11-17
0005704129_PL4;0005704129;10316;RHEGES;10;44;772434.0;6823269.0;2154;Lambert-93;2022-11-17
0005704129_PL4;0005704129;10131;DROUPT-SAINT-BASLE;10;44;772434.0;6823269.0;2154;Lambert-93;2022-11-17
0005704129_PL4;0005704129;10166;LES GRANDES CHAPELLES;10;44;772434.0;6823269.0;2154;Lambert-93;2022-11-17
0005704129_PL4;0005704129;10132;DROUPT STE MARIE;10;44;772434.0;6823269.0;2154;Lambert-93;2022-11-17
0005704129_PL5;0005704129;10305;PREMIERFAIT;10;44;772595.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL5;0005704129;10132;DROUPT STE MARIE;10;44;772595.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL5;0005704129;10166;LES GRANDES CHAPELLES;10;44;772595.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL5;0005704129;10131;DROUPT-SAINT-BASLE;10;44;772595.0;6822395.0;2154;Lambert-93;2022-11-17
0005704129_PL5;0005704129;10316;RHEGES;10;44;772595.0;6822395.0;2154;Lambert-93;2022-11-17
0005704158_PL1;0005704158;10004;ALLIBAUDIERES;10;44;782232.44;6831884.5;2154;Lambert-93;2022-10-21
0005704163_PL1;0005704163;08014;ANNELLES;08;44;803270.0;6928533.0;2154;Lambert-93;2022-10-07
0005704163_PL1;0005704163;08286;MENIL ANNELLES;08;44;803270.0;6928533.0;2154;Lambert-93;2022-10-07
0005704166_PL1;0005704166;08071;BLOMBAY;08;44;804442.0;6968346.0;2154;Lambert-93;2022-09-27
0005704169_PL1;0005704169;08393;SAINT-PIERRE-A-ARNES;08;44;804396.0;6913698.0;2154;Lambert-93;2022-09-30
0005704169_PL1;0005704169;08378;ST CLEMENT A ARNES;08;44;804396.0;6913698.0;2154;Lambert-93;2022-09-30
0005704169_PL1;0005704169;08379;SAINT-ETIENNE-A-ARNES;08;44;804396.0;6913698.0;2154;Lambert-93;2022-09-30
0005704169_PL2;0005704169;08379;SAINT-ETIENNE-A-ARNES;08;44;805226.0;6913693.0;2154;Lambert-93;2022-09-30
0005704169_PL2;0005704169;08378;ST CLEMENT A ARNES;08;44;805226.0;6913693.0;2154;Lambert-93;2022-09-30
0005704169_PL2;0005704169;08393;SAINT-PIERRE-A-ARNES;08;44;805226.0;6913693.0;2154;Lambert-93;2022-09-30
0005704169_PL3;0005704169;08393;SAINT-PIERRE-A-ARNES;08;44;806156.0;6914033.0;2154;Lambert-93;2022-09-30
0005704169_PL3;0005704169;08379;SAINT-ETIENNE-A-ARNES;08;44;806156.0;6914033.0;2154;Lambert-93;2022-09-30
0005704169_PL3;0005704169;08378;ST CLEMENT A ARNES;08;44;806156.0;6914033.0;2154;Lambert-93;2022-09-30
0005704175_PL1;0005704175;52050;BIESLES;52;44;871335.56;6779187.0;2154;Lambert-93;2022-10-22
0005704177_PL1;0005704177;52167;DARMANNES;52;44;865163.0;6786408.0;2154;Lambert-93;2022-11-18
0005704177_PL1;0005704177;52313;MAREILLES;52;44;865163.0;6786408.0;2154;Lambert-93;2022-11-18
0005704182_PL1;0005704182;10004;ALLIBAUDIERES;10;44;782206.6;6831919.0;2154;Lambert-93;2022-10-21
0005704188_PL1;0005704188;10442;VOUE;10;44;787063.94;6821243.0;2154;Lambert-93;2022-10-21
0005704188_PL1;0005704188;10361;SAINT-REMY-SOUS-BARBUISE;10;44;787063.94;6821243.0;2154;Lambert-93;2022-10-21
0005704189_PL1;0005704189;10273;ORTILLON;10;44;788746.44;6820728.0;2154;Lambert-93;2022-10-21
0005704190_PL1;0005704190;10004;ALLIBAUDIERES;10;44;782229.94;6831894.0;2154;Lambert-93;2022-10-21
0005704190_PL1;0005704190;10130;DOSNON;10;44;782229.94;6831894.0;2154;Lambert-93;2022-10-21
0005704191_PL1;0005704191;10130;DOSNON;10;44;782230.5;6831907.0;2154;Lambert-93;2022-10-21
0005704191_PL1;0005704191;10272;ORMES;10;44;782230.5;6831907.0;2154;Lambert-93;2022-10-21
0005704191_PL1;0005704191;10004;ALLIBAUDIERES;10;44;782230.5;6831907.0;2154;Lambert-93;2022-10-21
0005704191_PL1;0005704191;10095;LE CHENE;10;44;782230.5;6831907.0;2154;Lambert-93;2022-10-21
0005704193_PL1;0005704193;10089;CHATRES;10;44;761309.0;6819324.0;2154;Lambert-93;2022-10-29
0005704193_PL1;0005704193;10274;ORVILLIERS ST JULIEN;10;44;761309.0;6819324.0;2154;Lambert-93;2022-10-29
0005704193_PL2;0005704193;10089;CHATRES;10;44;761317.0;6819329.0;2154;Lambert-93;2022-10-29
0005704193_PL2;0005704193;10274;ORVILLIERS ST JULIEN;10;44;761317.0;6819329.0;2154;Lambert-93;2022-10-29
0005704197_PL1;0005704197;10400;VAUPOISSON;10;44;788688.3;6820730.0;2154;Lambert-93;2022-10-22
0005704198_PL1;0005704198;10400;VAUPOISSON;10;44;787095.7;6821241.0;2154;Lambert-93;2022-10-21
0005704204_PL1;0005704204;51574;TOGNY-AUX-B??UFS;51;44;801690.25;6860508.5;2154;Lambert-93;2022-10-18
0005704204_PL1;0005704204;51244;FAUX-VESIGNEUL;51;44;801690.25;6860508.5;2154;Lambert-93;2022-10-18
0005704204_PL1;0005704204;51648;VITRY LA VILLE;51;44;801690.25;6860508.5;2154;Lambert-93;2022-10-18
0005704204_PL1;0005704204;51178;COUPETZ;51;44;801690.25;6860508.5;2154;Lambert-93;2022-10-18
0005704210_PL1;0005704210;51436;POGNY;51;44;811644.0;6862243.0;2154;Lambert-93;2022-11-05
0005704210_PL1;0005704210;51415;OMEY;51;44;811644.0;6862243.0;2154;Lambert-93;2022-11-05
0005704213_PL1;0005704213;51361;LE MEIX-TIERCELIN;51;44;807006.1;6839638.0;2154;Lambert-93;2022-10-05
0005704213_PL1;0005704213;51508;ST OUEN DOMPROT;51;44;807006.1;6839638.0;2154;Lambert-93;2022-10-05
0005704213_PL2;0005704213;51508;ST OUEN DOMPROT;51;44;806657.9;6837277.5;2154;Lambert-93;2022-10-05
0005704213_PL2;0005704213;51361;LE MEIX-TIERCELIN;51;44;806657.9;6837277.5;2154;Lambert-93;2022-10-05
0005704214_PL1;0005704214;51167;COOLE;51;44;806451.06;6850248.0;2154;Lambert-93;2022-10-05
0005704221_PL1;0005704221;51276;GOURGANCON;51;44;775713.0;6841673.0;2154;Lambert-93;2022-09-28
0005704222_PL1;0005704222;51578;TRECON;51;44;781570.0;6862841.0;2154;Lambert-93;2022-10-22
0005704222_PL1;0005704222;51638;VILLESENEUX;51;44;781570.0;6862841.0;2154;Lambert-93;2022-10-22
0005704224_PL1;0005704224;51106;CERNON;51;44;799224.0;6861506.0;2154;Lambert-93;2022-10-21
0005704231_PL1;0005704231;51276;GOURGANCON;51;44;777896.0;6845690.0;2154;Lambert-93;2022-09-30
0005704231_PL2;0005704231;51276;GOURGANCON;51;44;777901.0;6845688.0;2154;Lambert-93;2022-09-30
0005704232_PL1;0005704232;51276;GOURGANCON;51;44;776470.0;6841764.0;2154;Lambert-93;2022-09-30
0005704232_PL1;0005704232;10365;SALON;10;44;776470.0;6841764.0;2154;Lambert-93;2022-09-30
0005704232_PL1;0005704232;10369;SEMOINE;10;44;776470.0;6841764.0;2154;Lambert-93;2022-09-30
0005704232_PL2;0005704232;10369;SEMOINE;10;44;776465.0;6841766.0;2154;Lambert-93;2022-09-30
0005704232_PL2;0005704232;10365;SALON;10;44;776465.0;6841766.0;2154;Lambert-93;2022-09-30
0005704232_PL2;0005704232;51276;GOURGANCON;51;44;776465.0;6841766.0;2154;Lambert-93;2022-09-30
0005704237_PL1;0005704237;10095;LE CHENE;10;44;782232.2;6831904.0;2154;Lambert-93;2022-10-21
0005704237_PL1;0005704237;10004;ALLIBAUDIERES;10;44;782232.2;6831904.0;2154;Lambert-93;2022-10-21
0005704261_PL1;0005704261;08381;ST GERMAINMONT;08;44;783753.9;6937596.0;2154;Lambert-93;2022-09-03
0005704261_PL2;0005704261;08381;ST GERMAINMONT;08;44;783747.06;6937590.0;2154;Lambert-93;2022-09-03
0005704263_PL1;0005704263;08418;SEVIGNY WALEPPE;08;44;775207.44;6948169.5;2154;Lambert-93;2022-09-03
0005704263_PL2;0005704263;08418;SEVIGNY WALEPPE;08;44;775215.1;6948164.0;2154;Lambert-93;2022-09-03
0005704268_PL1;0005704268;10230;MERGEY;10;44;778662.0;6810407.0;2154;Lambert-93;2022-10-12
0005704268_PL1;0005704268;10336;ST BENOIT SUR SEINE;10;44;778662.0;6810407.0;2154;Lambert-93;2022-10-12
0005704269_PL1;0005704269;51103;LA CELLE-SOUS-CHANTEMERLE;51;44;752669.06;6831412.0;2154;Lambert-93;2022-10-08
0005704269_PL1;0005704269;51524;SARON SUR AUBE;51;44;752669.06;6831412.0;2154;Lambert-93;2022-10-08
0005704269_PL2;0005704269;51103;LA CELLE-SOUS-CHANTEMERLE;51;44;752646.6;6831400.5;2154;Lambert-93;2022-10-08
0005704269_PL2;0005704269;51524;SARON SUR AUBE;51;44;752646.6;6831400.5;2154;Lambert-93;2022-10-08
0005704269_PL3;0005704269;51103;LA CELLE-SOUS-CHANTEMERLE;51;44;753982.4;6833635.5;2154;Lambert-93;2022-10-08
0005704269_PL3;0005704269;51524;SARON SUR AUBE;51;44;753982.4;6833635.5;2154;Lambert-93;2022-10-08
0005704273_PL1;0005704273;10256;MONTSUZAIN;10;44;786182.0;6818188.0;2154;Lambert-93;2022-11-24
0005704273_PL1;0005704273;10015;AUBETERRE;10;44;786182.0;6818188.0;2154;Lambert-93;2022-11-24
0005704273_PL1;0005704273;10352;STE MAURE;10;44;786182.0;6818188.0;2154;Lambert-93;2022-11-24
0005704273_PL1;0005704273;10149;FEUGES;10;44;786182.0;6818188.0;2154;Lambert-93;2022-11-24
0005704273_PL1;0005704273;10336;ST BENOIT SUR SEINE;10;44;786182.0;6818188.0;2154;Lambert-93;2022-11-24
0005704273_PL2;0005704273;10336;ST BENOIT SUR SEINE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL2;0005704273;10015;AUBETERRE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL2;0005704273;10256;MONTSUZAIN;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL2;0005704273;10149;FEUGES;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL2;0005704273;10352;STE MAURE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL3;0005704273;10352;STE MAURE;10;44;780181.0;6808219.0;2154;Lambert-93;2022-11-24
0005704273_PL3;0005704273;10256;MONTSUZAIN;10;44;780181.0;6808219.0;2154;Lambert-93;2022-11-24
0005704273_PL3;0005704273;10149;FEUGES;10;44;780181.0;6808219.0;2154;Lambert-93;2022-11-24
0005704273_PL3;0005704273;10015;AUBETERRE;10;44;780181.0;6808219.0;2154;Lambert-93;2022-11-24
0005704273_PL3;0005704273;10336;ST BENOIT SUR SEINE;10;44;780181.0;6808219.0;2154;Lambert-93;2022-11-24
0005704273_PL4;0005704273;10336;ST BENOIT SUR SEINE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL4;0005704273;10149;FEUGES;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL4;0005704273;10352;STE MAURE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL4;0005704273;10256;MONTSUZAIN;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL4;0005704273;10015;AUBETERRE;10;44;781224.0;6812449.0;2154;Lambert-93;2022-11-24
0005704273_PL5;0005704273;10149;FEUGES;10;44;780932.0;6813093.0;2154;Lambert-93;2022-11-24
0005704273_PL5;0005704273;10015;AUBETERRE;10;44;780932.0;6813093.0;2154;Lambert-93;2022-11-24
0005704273_PL5;0005704273;10256;MONTSUZAIN;10;44;780932.0;6813093.0;2154;Lambert-93;2022-11-24
0005704273_PL5;0005704273;10336;ST BENOIT SUR SEINE;10;44;780932.0;6813093.0;2154;Lambert-93;2022-11-24
0005704273_PL5;0005704273;10352;STE MAURE;10;44;780932.0;6813093.0;2154;Lambert-93;2022-11-24
0005704302_PL1;0005704302;51380;MONTMIRAIL;51;44;741606.0;6864304.0;2154;Lambert-93;2022-09-27
0005704306_PL1;0005704306;51229;EPENSE;51;44;831768.0;6875386.0;2154;Lambert-93;2022-11-17
0005704306_PL1;0005704306;51404;NOIRLIEU;51;44;831768.0;6875386.0;2154;Lambert-93;2022-11-17
0005704306_PL1;0005704306;51214;DOMMARTIN-VARIMONT;51;44;831768.0;6875386.0;2154;Lambert-93;2022-11-17
0005704306_PL2;0005704306;51229;EPENSE;51;44;831420.0;6874768.0;2154;Lambert-93;2022-11-17
0005704306_PL2;0005704306;51214;DOMMARTIN-VARIMONT;51;44;831420.0;6874768.0;2154;Lambert-93;2022-11-17
0005704306_PL2;0005704306;51404;NOIRLIEU;51;44;831420.0;6874768.0;2154;Lambert-93;2022-11-17
0005704307_PL1;0005704307;51589;VANAULT-LE-CHATEL;51;44;822079.0;6860906.0;2154;Lambert-93;2022-09-28
0005704307_PL1;0005704307;51325;LISSE EN CHAMPAGNE;51;44;822079.0;6860906.0;2154;Lambert-93;2022-09-28
0005704307_PL1;0005704307;51472;ST AMAND SUR FION;51;44;822079.0;6860906.0;2154;Lambert-93;2022-09-28
0005704307_PL1;0005704307;51039;BASSU;51;44;822079.0;6860906.0;2154;Lambert-93;2022-09-28
0005704308_PL1;0005704308;51340;MAISONS EN CHAMPAGNE;51;44;812265.0;6851328.0;2154;Lambert-93;2022-10-12
0005704308_PL1;0005704308;51446;PRINGY;51;44;812265.0;6851328.0;2154;Lambert-93;2022-10-12
0005704312_PL1;0005704312;51487;ST HILAIRE LE PETIT;51;44;803362.0;6910354.0;2154;Lambert-93;2022-09-28
0005704312_PL1;0005704312;08378;ST CLEMENT A ARNES;08;44;803362.0;6910354.0;2154;Lambert-93;2022-09-28
0005704312_PL2;0005704312;08378;ST CLEMENT A ARNES;08;44;804540.0;6909876.0;2154;Lambert-93;2022-09-28
0005704312_PL2;0005704312;51487;ST HILAIRE LE PETIT;51;44;804540.0;6909876.0;2154;Lambert-93;2022-09-28
0005704312_PL3;0005704312;51487;ST HILAIRE LE PETIT;51;44;803169.0;6909683.0;2154;Lambert-93;2022-09-28
0005704312_PL3;0005704312;08378;ST CLEMENT A ARNES;08;44;803169.0;6909683.0;2154;Lambert-93;2022-09-28
0005704313_PL1;0005704313;51626;LA VILLENEUVE-LES-CHARLEVILLE;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704313_PL1;0005704313;51129;CHARLEVILLE;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704313_PL1;0005704313;51170;CORFELIX;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704313_PL2;0005704313;51129;CHARLEVILLE;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704313_PL2;0005704313;51170;CORFELIX;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704313_PL2;0005704313;51626;LA VILLENEUVE-LES-CHARLEVILLE;51;44;749471.0;6858389.0;2154;Lambert-93;2022-09-17
0005704314_PL1;0005704314;51148;CHEPPES LA PRAIRIE;51;44;803645.0;6856201.0;2154;Lambert-93;2022-11-15
0005704315_PL1;0005704315;51184;COURDEMANGES;51;44;808288.0;6843796.0;2154;Lambert-93;2022-09-28
0005704315_PL1;0005704315;51295;HUIRON;51;44;808288.0;6843796.0;2154;Lambert-93;2022-09-28
0005704315_PL2;0005704315;51184;COURDEMANGES;51;44;807935.0;6842320.0;2154;Lambert-93;2022-09-28
0005704315_PL2;0005704315;51295;HUIRON;51;44;807935.0;6842320.0;2154;Lambert-93;2022-09-28
0005704316_PL1;0005704316;51268;GERMINON;51;44;787577.0;6868255.0;2154;Lambert-93;2022-11-24
0005704316_PL2;0005704316;51268;GERMINON;51;44;787712.0;6865642.0;2154;Lambert-93;2022-11-24
0005704316_PL3;0005704316;51268;GERMINON;51;44;787630.0;6865699.0;2154;Lambert-93;2022-11-24
0005704316_PL4;0005704316;51268;GERMINON;51;44;787103.0;6865965.0;2154;Lambert-93;2022-11-24
0005704316_PL5;0005704316;51268;GERMINON;51;44;785837.0;6865657.0;2154;Lambert-93;2022-11-24
0005704316_PL6;0005704316;51268;GERMINON;51;44;786896.0;6868243.0;2154;Lambert-93;2022-11-24
0005704317_PL1;0005704317;51141;LA CHAUSSEE SUR MARNE;51;44;814689.0;6860725.0;2154;Lambert-93;2022-09-30
0005704318_PL1;0005704318;51106;CERNON;51;44;799259.0;6861493.0;2154;Lambert-93;2022-09-27
0005704318_PL2;0005704318;51106;CERNON;51;44;799688.0;6861934.0;2154;Lambert-93;2022-09-27
0005704320_PL1;0005704320;51106;CERNON;51;44;799706.0;6861957.0;2154;Lambert-93;2022-09-28
0005704320_PL2;0005704320;51106;CERNON;51;44;799688.0;6861934.0;2154;Lambert-93;2022-09-28
0005704321_PL1;0005704321;51574;TOGNY-AUX-B??UFS;51;44;802498.0;6858776.0;2154;Lambert-93;2022-10-22
0005704321_PL1;0005704321;51648;VITRY LA VILLE;51;44;802498.0;6858776.0;2154;Lambert-93;2022-10-22
0005704321_PL2;0005704321;51574;TOGNY-AUX-B??UFS;51;44;803799.0;6859573.0;2154;Lambert-93;2022-10-22
0005704321_PL2;0005704321;51648;VITRY LA VILLE;51;44;803799.0;6859573.0;2154;Lambert-93;2022-10-22
0005704321_PL3;0005704321;51648;VITRY LA VILLE;51;44;803820.0;6860164.0;2154;Lambert-93;2022-10-22
0005704321_PL3;0005704321;51574;TOGNY-AUX-B??UFS;51;44;803820.0;6860164.0;2154;Lambert-93;2022-10-22
