idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"33104134";;"470420";"1763225";"27572";"31190";"FOS";"1893-06-05";"Plan de Gar";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.754380721231178053";"42.8604279540339022";
"63100202";;"526750";"1828330";"27572";"31148";"CLERMONT-LE-FORT";"1911-01-01";"Le Ramier";"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"3";"Hectomètre";"1.43295349680290007";"43.4533031659064974";
"33104110";;"449501";"1763784";"27572";"31081";"BOURG-D'OUEIL";"1884-03-10";"Village";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.498882470122642974";"42.8613588544209989";
"63100284";;"527230";"1826680";"27572";"31572";"VENERQUE";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"1.43910687509401991";"43.4385254364480033";
"63100285";;"529310";"1825480";"27572";"31572";"VENERQUE";;"Lac de la Tuilerie";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.46492143977017997";"43.4279526229600989";
"33104119";;"449501";"1763784";"27572";"31081";"BOURG-D'OUEIL";"1995-01-01";"Village";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.498882470122642974";"42.8613588544209989";
"33104135";;"460618";"1772623";"27572";"31176";"ESTENOS";"1982-10-01";"Cerlot";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.632243673393050987";"42.9429848153970966";
"63100261";;"514190";"1817850";"27572";"31399";"NOE";;"Quartier Marsac";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.27976858446584996";"43.3577238296114018";
"63100259";;"514220";"1816790";"27572";"31399";"NOE";;"Ouest de Le Coumbet";"2";"Chute de blocs / Eboulement";"3";"Faible";"0";"Inconnue";"3";"Hectomètre";"1.28031353741798992";"43.3482030795716966";
"63100231";;"527690";"1840240";"27572";"31555";"TOULOUSE";;"Les Moines";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.44287677107043999";"43.5604304105249014";
"33104004";;"458631";"1750073";"27572";"31042";"BAGNERES-DE-LUCHON";"1952-01-01";"Lits de Tortes";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.613999048309265993";"42.7401026287551034";
"63100270";;"550560";"1819630";"27572";"31450";"RENNEVILLE";;"Rivals";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.72749399754222011";"43.3771844447946009";
"33104112";;"449501";"1763784";"27572";"31081";"BOURG-D'OUEIL";"1987-01-01";"Village";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.498882470122642974";"42.8613588544209989";
"33104128";;"460031";"1782820";"27572";"31045";"BARBAZAN";"1879-01-01";"chemin d'intérêt communal n°10";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.622348280000312948";"43.0344496186148007";
"33104129";;"460915";"1778053";"27572";"31207";"GALIE";"1846-01-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.634436001917172976";"42.9918087098532027";
"33104130";;"474432";"1763518";"27572";"31337";"MELLES";"1868-06-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.803285624468878967";"42.8637736085495007";
"33104131";;"461860";"1778167";"27572";"31369";"MONT-DE-GALIE";"1877-12-01";" chemin vicinal n°2 et  rue du village";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.645967448841987979";"42.9930158240832014";
"33104132";;"464754";"1777287";"27572";"31509";"SAINT-PE-D'ARDET";"1875-06-23";"chemin vicinal n°1 entre St Pé D'Ardet et Lourde";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.681601563252050013";"42.9856658901390034";
"33104118";;"450087";"1756187";"27572";"31404";"OO";"1981-01-01";"Versant Ouest du Cap des Arjoulents";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.508193589077059027";"42.7932658631474965";
"33104120";;"450088";"1762805";"27572";"31146";"CIRES";"1884-03-10";"Chemin de bourg d'oueil à Cires";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.506325957404351046";"42.8526909141587993";
"11600248";;"514190";"1817850";"27572";"31399";"NOE";"2001-03-18";"RUE GAILLARD DU PORT";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"2";"Décamètre";"1.28012820000000005";"43.3579000000000008";
"33104133";;"454585";"1781682";"27572";"31472";"SAINT-BERTRAND-DE-COMMINGES";"1875-07-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.555988201618078048";"43.0231409615032021";
"33104111";;"449501";"1763784";"27572";"31081";"BOURG-D'OUEIL";"1970-01-01";"Village";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.498882470122642974";"42.8613588544209989";
"63100056";;"566075";"1830439";"27572";"31371";"MONTEGUT-LAURAGAIS";"1970-01-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.91791747409367996";"43.4752314465167018";
"63100216";;"511470";"1814000";"27572";"31320";"MARQUEFAVE";"1942-01-01";"Nord-est de Laprade";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"1.24693192864143998";"43.3227971247401982";
"33104091";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1912-09-01";"Commune de Saint-Béat";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104090";;"468906";"1769730";"27572";"31085";"BOUTX";"1901-01-20";"Quartier Rouge";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.734279975437177046";"42.9185702162502025";
"63100282";;"526970";"1827240";"27572";"31572";"VENERQUE";"1900-01-01";"Est de Sous-Roche";"2";"Chute de blocs / Eboulement";"1";"Fort";"7";">100 ans";"2";"Décamètre";"1.43582139761376992";"43.4435309283384967";
"63100217";;"511560";"1813400";"27572";"31320";"MARQUEFAVE";"2000-01-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.24814183976648008";"43.3174173601929979";
"22300684";"C";"465089.996337890974";"1768109.98535155994";"27562";"31471";"SAINT-BEAT";"1991-08-13";"SAINT-BEAT";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"5";"Commune";"0.688067729904470959";"42.9033126462403018";
"63100227";;"527440";"1839050";"27572";"31555";"TOULOUSE";;"Station d'épuration : s'observe selon 2 versants, ouest vers la Garonne et sud";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.43995511935074005";"43.5497103174792031";
"63100128";;"526400";"1815730";"27572";"31442";"PUYDANIEL";;"La Cave";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.4304293575257101";"43.3400458132983033";
"33104086";;"458169";"1764351";"27572";"31132";"CAZAUX-LAYRISSE";"1951-10-01";"Au-dessus voie ferrée";"2";"Chute de blocs / Eboulement";"1";"Fort";"9";"Trimestre";"3";"Hectomètre";"0.60453680969344703";"42.8682188511317008";
"33104083";;"460548";"1768971";"27572";"31548";"SIGNAC";"1960-01-01";"mail de pignan";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.632356445864421968";"42.9101743703263026";
"33104071";;"461798";"1776474";"27572";"31405";"ORE";"1960-01-01";"Péré";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.645654743738353964";"42.977798933535297";
"63100206";;"526600";"1828900";"27572";"31148";"CLERMONT-LE-FORT";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"1.43102218095723011";"43.4584097984277022";
"63100207";;"525160";"1832940";"27572";"31259";"LACROIX-FALGARDE";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.41267198165107999";"43.4945640525465009";
"33104088";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1999-07-17";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"63100232";;"527880";"1840100";"27572";"31555";"TOULOUSE";;"Falaise située à l'ouest du château d'eau";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"1.44524445563418991";"43.5591916344075969";
"63100178";;"464312";"1805590";"27572";"31295";"LESPUGUE";;"Moulin de Gouerris";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.668844206251727025";"43.2398042526058006";
"33104056";;"472007";"1769493";"27572";"31085";"BOUTX";"1982-11-07";"Grange de Plandan";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.772229532231094029";"42.9170030834744978";
"33104082";;"460548";"1768971";"27572";"31548";"SIGNAC";"1977-10-01";"mail de pignan";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.632356445864421968";"42.9101743703263026";
"63100233";;"527510";"1840770";"27572";"31555";"TOULOUSE";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.44057758383731005";"43.5651750993003972";
"33104070";;"461798";"1776474";"27572";"31405";"ORE";"1964-10-01";"Péré";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.645654743738353964";"42.977798933535297";
"33104074";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1992-03-09";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104055";;"472007";"1769493";"27572";"31085";"BOUTX";"1787-09-29";"Grange de Plandan";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.772229532231094029";"42.9170030834744978";
"63100208";;"525190";"1832880";"27572";"31259";"LACROIX-FALGARDE";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.4130510064164099";"43.4940280335711975";
"33104069";;"463175";"1767011";"27572";"31316";"MARIGNAC";"1787-05-29";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.664960374395055953";"42.8930798122011012";
"63100209";;"525080";"1833130";"27572";"31259";"LACROIX-FALGARDE";;"Les Roches";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.41165685326682011";"43.4962630262429002";
"63100210";;"524940";"1833250";"27572";"31259";"LACROIX-FALGARDE";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.40991118367299006";"43.4973265777379012";
"33104080";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1995-01-15";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104076";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1948-04-14";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104077";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1946-09-23";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104072";;"461798";"1776474";"27572";"31405";"ORE";"1936-01-01";"Péré";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.645654743738353964";"42.977798933535297";
"33104073";;"461798";"1776474";"27572";"31405";"ORE";"2001-05-22";"Péré";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.645654743738353964";"42.977798933535297";
"33104078";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1911-11-07";"Rive droite";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104075";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1967-01-19";"Rive droite";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104081";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"2002-01-20";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"63100225";;"527390";"1838930";"27572";"31555";"TOULOUSE";;"Station d'épuration";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.43935426565577007";"43.5486267557350004";
"33104012";;"453086";"1757800";"27572";"31470";"SAINT-AVENTIN";"1983-07-01";"crête est Mail de Soupène";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.544308862381365999";"42.8083697441185009";
"63100226";;"527520";"1839020";"27572";"31555";"TOULOUSE";;"Station d'épuration";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.44094781281626005";"43.5494489127785016";
"63100228";;"527460";"1838660";"27572";"31555";"TOULOUSE";;"En contre-bas, vers l'ouest, du Lotissement La Roque";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"1.44025722829324998";"43.5462074735777023";
"63100262";;"515110";"1818230";"27572";"31361";"MONTAUT";;"Sud de Les Hadorques";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.29103534574855994";"43.3612488773218985";
"33104046";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1990-08-26";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104047";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1990-07-29";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104048";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1974-09-03";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104049";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1967-12-19";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104050";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1948-04-14";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104051";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1947-01-22";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104052";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1946-09-23";;"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"63100141";;"523538";"1846975";"27572";"31069";"BLAGNAC";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.3905636408153601";"43.6205220380068965";
"63100257";;"518230";"1827050";"27572";"31395";"MURET";;"Entre Tucol et Jérusalem";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.32806356579105";"43.4408690102143993";
"33104042";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1991-09-14";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104043";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1991-08-13";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104044";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1991-07-08";"Rive gauche";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104045";;"464923";"1767704";"27572";"31471";"SAINT-BEAT";"1990-10-08";"Rive droite";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.686131897416810022";"42.8996351052583975";
"33104009";;"455477";"1752193";"27572";"31470";"SAINT-AVENTIN";"1930-03-10";"Srangouillet (rive droite du Lis)";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.575001225177559028";"42.7585097715849969";
"63100143";;"523605";"1846846";"27572";"31555";"TOULOUSE";;"Layrac";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.39141170618416998";"43.6193699196844022";
"33104014";;"453086";"1757800";"27572";"31470";"SAINT-AVENTIN";"2001-08-17";"crête est Mail de Soupène";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.544308862381365999";"42.8083697441185009";
"33104000";;"457147";"1754906";"27572";"31042";"BAGNERES-DE-LUCHON";"2000-06-11";"Derrière les Thermes";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.594616988681009984";"42.7832041962503027";
"33104001";;"458347";"1750300";"27572";"31042";"BAGNERES-DE-LUCHON";"1945-02-16";"Environs du pont de Jouéou";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.610478864681248012";"42.7420848468092984";
"33104005";;"454016";"1749359";"27572";"31123";"CASTILLON-DE-LARBOUST";"1995-04-15";"Houradade";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.557981080800965978";"42.7327684649418984";
"33104006";;"454016";"1749359";"27572";"31123";"CASTILLON-DE-LARBOUST";"1997-03-01";"Houradade";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.557981080800965978";"42.7327684649418984";
"63100172";;"484723";"1794235";"27572";"31503";"SAINT-MARTORY";;"l'Escalère";"2";"Chute de blocs / Eboulement";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"0.92216748624890299";"43.1413980950734981";
"33104097";;"457121";"1757940";"27572";"31394";"MOUSTAJON";"1996-10-08";"Beauséjour";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.59347940699731605";"42.8104421136568973";
"33104096";;"457121";"1757940";"27572";"31394";"MOUSTAJON";"1989-07-26";"Beauséjour";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.59347940699731605";"42.8104421136568973";
"63100258";;"519330";"1830600";"27572";"31395";"MURET";;;"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.34107408022843999";"43.4728958091171975";
"33103996";;"457147";"1754906";"27572";"31042";"BAGNERES-DE-LUCHON";"1767-01-01";"Derrière les Thermes";"2";"Chute de blocs / Eboulement";"1";"Fort";"4";"Année";"3";"Hectomètre";"0.594616988681009984";"42.7832041962503027";
"33103997";;"459645";"1751081";"27572";"31042";"BAGNERES-DE-LUCHON";"1939-01-17";"route forestière de la Glère";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.626083373844609992";"42.7493522601309976";
"63100112";;"500525";"1850511";"27572";"31496";"SAINTE-LIVRADE";"2004-04-01";;"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.10519640486113002";"43.6494343648168979";
"33104137";;"453086";"1757800";"27572";"31470";"SAINT-AVENTIN";"2003-04-04";"crête est Mail de Soupène";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.544308862381365999";"42.8083697441185009";
"33104117";;"447622";"1754816";"27572";"31221";"GOUAUX-DE-LARBOUST";"1998-11-01";"Aplomb du cimetière";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"0.478536125523697009";"42.7804364638166987";
"33104113";;"449501";"1763784";"27572";"31081";"BOURG-D'OUEIL";"1988-04-19";"Village";"2";"Chute de blocs / Eboulement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.498882470122642974";"42.8613588544209989";
"63100074";;"501307";"1839625";"27572";"31075";"BONREPOS-SUR-AUSSONNELLE";;"Gavachon";"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.11696688399027";"43.5517140332457018";
"63100020";;"542154";"1848520";"27572";"31285";"LAVALETTE";"2002-07-01";"Au sud de la Devèze";"3";"Coulée";"1";"Fort";"3";"Saison";"2";"Décamètre";"1.62069655094522003";"43.6361780335683989";
"63100104";;"499931";"1861487";"27572";"31164";"DRUDAS";;;"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.09569872747256003";"43.7479962352080989";
"63100004";;"477093";"1794471";"27572";"31124";"CASTILLON-DE-SAINT-MARTORY";;;"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.82851673491186395";"43.1422431503444983";
"63100103";;"499410";"1861248";"27572";"31164";"DRUDAS";;;"3";"Coulée";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.08928637938482997";"43.7457740091707024";
"63100281";;"527700";"1826500";"27572";"31572";"VENERQUE";;;"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.44492804630395999";"43.4369560386939995";
"63100001";;"479608.280000000028";"1799086.25";"27572";"31134";"CAZENEUVE-MONTAUT";;;"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"0.858302915447883952";"43.1841289789172009";
"63100121";;"552053";"1831655";"27572";"31540";"SEGREVILLE";"1992-01-01";;"3";"Coulée";"1";"Fort";"4";"Année";"2";"Décamètre";"1.7447698430166001";"43.4853484215663997";
"63100032";;"541217";"1844230";"27572";"31163";"DREMIL-LAFAGE";"1991-09-11";"Le Pastelier";"3";"Coulée";"1";"Fort";"1";"Jour";"2";"Décamètre";"1.60959280138957994";"43.5975438763663021";
"63100083";;"515297";"1847429";"27572";"31417";"PIBRAC";"1995-01-01";;"3";"Coulée";"1";"Fort";"4";"Année";"2";"Décamètre";"1.2885404334975501";"43.6236621288003974";
"63100043";;"548591";"1837952";"27572";"31029";"AURIN";;"Bordeneuve";"3";"Coulée";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.70141199043009994";"43.5416963301554034";
"33103995";;"463175";"1767011";"27572";"31316";"MARIGNAC";"1991-03-18";;"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.664960374395055953";"42.8930798122011012";
"63100279";;"526530";"1847050";"27572";"31555";"TOULOUSE";"2004-11-01";;"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"1.42756732702961009";"43.6215136385493025";
"33104121";;"463175";"1767011";"27572";"31316";"MARIGNAC";"1991-03-19";"ruisseau du Burat";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.664960374395055953";"42.8930798122011012";
"63100027";;"531396";"1853568";"27572";"31484";"SAINT-GENIES-BELLEVUE";;"Chemin du ruisseau";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.48689442204607003";"43.6805847705417989";
"63100125";;"526823";"1820727";"27572";"31345";"MIREMONT";;;"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.43493057065825003";"43.3849903488031003";
"63100131";;"505640";"1820932";"27572";"31065";"BERAT";"2001-06-01";"Le Moulin";"5";"Erosion de berges";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.17392276788298999";"43.3843312133693004";
"63100067";;"547238";"1820406";"27572";"31210";"GARDOUCH";"2004-01-01";"Le Mouli de l'Aygo";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.68649102732615996";"43.3839182223264999";
"63100079";;"510563";"1844357";"27572";"31291";"LEGUEVIN";;"Le Bocage";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.23050931238274996";"43.5954704427927027";
"63100078";;"508444";"1843797";"27572";"31291";"LEGUEVIN";;"Labarthe";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.20440715456562009";"43.590166466578502";
"63100047";;"513373";"1823122";"27572";"31287";"LAVERNOSE-LACASSE";;"Station d'épuration";"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.26882544216116999";"43.4049959179240972";
"63100016";;"523324";"1825153";"27572";"31263";"LAGARDELLE-SUR-LEZE";"1995-01-01";;"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.39116569534666001";"43.4243919755763983";
"63100164";;"476163";"1788308";"27572";"31427";"POINTIS-INARD";"1990-01-01";;"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"0.818569415328404992";"43.0867229082090972";
"63100018";;"538275";"1848701";"27572";"31352";"MONDOUZIL";;"la Crabotière";"5";"Erosion de berges";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"1.57267303872038";"43.6374763383752011";
"63100119";;"516008";"1864723";"27572";"31232";"GRENADE";"1990-01-01";;"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.29449810918084007";"43.7791812979940005";
"63100118";;"527272";"1853427";"27572";"31186";"FONBEAUZARD";"1995-01-01";"Ouest de Les Quatre Saisons";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"1.43584211795848993";"43.678904440986301";
"63100170";;"490441";"1792778";"27572";"31110";"CASSAGNE";"2000-01-01";"Les Longueres";"5";"Erosion de berges";"1";"Fort";"4";"Année";"2";"Décamètre";"0.992617105663422983";"43.1292116852999001";
"63100029";;"533212";"1855227";"27572";"31273";"LAPEYROUSE-FOSSAT";;;"5";"Erosion de berges";"1";"Fort";"8";"Récurrent";"2";"Décamètre";"1.50916785692645994";"43.6956700460302017";
"63100117";;"529870";"1860715";"27572";"31211";"GARGAS";"2004-01-01";"Bordeneuve (situé sur la commune de Labastide Saint Sernin)";"5";"Erosion de berges";"1";"Fort";"2";"Mois";"2";"Décamètre";"1.4670161397177599";"43.7446724841391017";
"63100063";;"522901";"1834890";"27572";"31458";"ROQUES";"1999-01-01";;"5";"Erosion de berges";"1";"Fort";"5";"Décennie";"2";"Décamètre";"1.38449551870564003";"43.5118453643601981";
